지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2009,전라북도,김제시,고혈압의료이용률,78693,20698,26.3
2009,전라북도,완주군,고혈압의료이용률,66629,14538,21.82
2009,전라북도,진안군,고혈압의료이용률,22732,5912,26.01
2009,전라북도,무주군,고혈압의료이용률,21332,5418,25.4
2009,전라북도,장수군,고혈압의료이용률,19783,4916,24.85
2009,전라북도,임실군,고혈압의료이용률,26332,6521,24.76
2009,전라북도,순창군,고혈압의료이용률,25350,6152,24.27
2009,전라북도,고창군,고혈압의료이용률,49533,12803,25.85
2009,전라북도,부안군,고혈압의료이용률,50055,13814,27.6
2009,전라남도,목포시,고혈압의료이용률,180910,29441,16.27
2009,전라남도,여수시,고혈압의료이용률,223913,41062,18.34
2009,전라남도,순천시,고혈압의료이용률,196028,30953,15.79
2009,전라남도,나주시,고혈압의료이용률,76214,16642,21.84
2009,전라남도,광양시,고혈압의료이용률,100799,14895,14.78
2009,전라남도,담양군,고혈압의료이용률,40203,9862,24.53
2009,전라남도,곡성군,고혈압의료이용률,26909,6450,23.97
2009,전라남도,구례군,고혈압의료이용률,22878,5673,24.8
2009,전라남도,고흥군,고혈압의료이용률,64621,18877,29.21
2009,전라남도,보성군,고혈압의료이용률,41445,10867,26.22
2009,전라남도,화순군,고혈압의료이용률,54629,11586,21.21
2009,전라남도,장흥군,고혈압의료이용률,34844,9087,26.08
2009,전라남도,강진군,고혈압의료이용률,33279,8796,26.43
2009,전라남도,해남군,고혈압의료이용률,65788,15707,23.88
2009,전라남도,영암군,고혈압의료이용률,49473,9923,20.06
2009,전라남도,무안군,고혈압의료이용률,53228,10936,20.55
2009,전라남도,함평군,고혈압의료이용률,31184,8390,26.9
2009,전라남도,영광군,고혈압의료이용률,46698,11023,23.6
2009,전라남도,장성군,고혈압의료이용률,36632,9427,25.73
2009,전라남도,완도군,고혈압의료이용률,45363,11948,26.34
2009,전라남도,진도군,고혈압의료이용률,28321,8293,29.28
2009,전라남도,신안군,고혈압의료이용률,39203,10396,26.52
2009,경상북도,포항시남구,고혈압의료이용률,191228,30336,15.86
2009,경상북도,포항시북구,고혈압의료이용률,193817,31973,16.5
2009,경상북도,경주시,고혈압의료이용률,212217,40131,18.91
2009,경상북도,김천시,고혈압의료이용률,109372,21828,19.96
2009,경상북도,안동시,고혈압의료이용률,132707,25217,19
2009,경상북도,구미시,고혈압의료이용률,286467,32667,11.4
2009,경상북도,영주시,고혈압의료이용률,90567,17470,19.29
2009,경상북도,영천시,고혈압의료이용률,84738,19004,22.43
2009,경상북도,상주시,고혈압의료이용률,86384,20005,23.16
2009,경상북도,문경시,고혈압의료이용률,61320,14316,23.35
2009,경상북도,경산시,고혈압의료이용률,182600,28373,15.54
2009,경상북도,군위군,고혈압의료이용률,22189,5464,24.62
2009,경상북도,의성군,고혈압의료이용률,52157,13707,26.28
2009,경상북도,청송군,고혈압의료이용률,23223,5648,24.32
2009,경상북도,영양군,고혈압의료이용률,16063,4042,25.16
2009,경상북도,영덕군,고혈압의료이용률,36085,9623,26.67
2009,경상북도,청도군,고혈압의료이용률,38423,9741,25.35
2009,경상북도,고령군,고혈압의료이용률,29721,6047,20.35
2009,경상북도,성주군,고혈압의료이용률,38355,7811,20.37
2009,경상북도,칠곡군,고혈압의료이용률,89845,13274,14.77
2009,경상북도,예천군,고혈압의료이용률,40159,9211,22.94
2009,경상북도,봉화군,고혈압의료이용률,29460,6916,23.48
2009,경상북도,울진군,고혈압의료이용률,42591,10342,24.28
2009,경상북도,울릉군,고혈압의료이용률,8388,1877,22.38
2009,경상남도,창원시,고혈압의료이용률,365504,43668,11.95
2009,경상남도,마산시,고혈압의료이용률,320871,52148,16.25
2009,경상남도,진주시,고혈압의료이용률,249738,37173,14.88
2009,경상남도,진해시,고혈압의료이용률,108614,19478,17.93
2009,경상남도,통영시,고혈압의료이용률,107243,19397,18.09
2009,경상남도,사천시,고혈압의료이용률,87355,15761,18.04
2009,경상남도,김해시,고혈압의료이용률,347477,44843,12.91
2009,경상남도,밀양시,고혈압의료이용률,89769,18992,21.16
2009,경상남도,거제시,고혈압의료이용률,162240,23235,14.32
2009,경상남도,양산시,고혈압의료이용률,181095,26490,14.63
2009,경상남도,의령군,고혈압의료이용률,26227,6744,25.71
2009,경상남도,함안군,고혈압의료이용률,53957,10673,19.78
2009,경상남도,창녕군,고혈압의료이용률,51479,12350,23.99
2009,경상남도,고성군,고혈압의료이용률,47104,10727,22.77
2009,경상남도,남해군,고혈압의료이용률,42572,10706,25.15
2009,경상남도,하동군,고혈압의료이용률,43922,9495,21.62
2009,경상남도,산청군,고혈압의료이용률,29910,6693,22.38
2009,경상남도,함양군,고혈압의료이용률,33417,7740,23.16
2009,경상남도,거창군,고혈압의료이용률,50319,10070,20.01
2009,경상남도,합천군,고혈압의료이용률,46525,10582,22.74
2009,제주특별자치도,제주시,고혈압의료이용률,299285,49615,16.58
2009,제주특별자치도,서귀포시,고혈압의료이용률,117360,22140,18.87
2010,서울특별시,종로구,고혈압의료이용률,139645,24293,17.4
2010,서울특별시,중구,고혈압의료이용률,111763,20044,17.93
2010,서울특별시,용산구,고혈압의료이용률,196237,34589,17.63
2010,서울특별시,성동구,고혈압의료이용률,247285,42295,17.1
2010,서울특별시,광진구,고혈압의료이용률,297517,45364,15.25
2010,서울특별시,동대문구,고혈압의료이용률,294340,53586,18.21
2010,서울특별시,중랑구,고혈압의료이용률,338367,59600,17.61
2010,서울특별시,성북구,고혈압의료이용률,376715,67617,17.95
2010,서울특별시,강북구,고혈압의료이용률,274033,54509,19.89
2010,서울특별시,도봉구,고혈압의료이용률,288765,52862,18.31
2010,서울특별시,노원구,고혈압의료이용률,458262,80060,17.47
2010,서울특별시,은평구,고혈압의료이용률,364879,68864,18.87
2010,서울특별시,서대문구,고혈압의료이용률,262548,48020,18.29
2010,서울특별시,마포구,고혈압의료이용률,309687,51426,16.61
2010,서울특별시,양천구,고혈압의료이용률,376892,59090,15.68
2010,서울특별시,강서구,고혈압의료이용률,448526,74104,16.52
2010,서울특별시,구로구,고혈압의료이용률,337767,56718,16.79
2010,서울특별시,금천구,고혈압의료이용률,197408,34406,17.43
2010,서울특별시,영등포구,고혈압의료이용률,328232,56128,17.1
2010,서울특별시,동작구,고혈압의료이용률,317742,52367,16.48
2010,서울특별시,관악구,고혈압의료이용률,433513,66847,15.42
2010,서울특별시,서초구,고혈압의료이용률,335171,47930,14.3
2010,서울특별시,강남구,고혈압의료이용률,450210,60742,13.49
2010,서울특별시,송파구,고혈압의료이용률,527003,76987,14.61
2010,서울특별시,강동구,고혈압의료이용률,377940,58992,15.61
2010,부산광역시,중구,고혈압의료이용률,42227,9018,21.36
2010,부산광역시,서구,고혈압의료이용률,103257,21819,21.13
2010,부산광역시,동구,고혈압의료이용률,84320,18946,22.47
2010,부산광역시,영도구,고혈압의료이용률,121881,27382,22.47
2010,부산광역시,부산진구,고혈압의료이용률,319009,57157,17.92
2010,부산광역시,동래구,고혈압의료이용률,221163,37046,16.75
2010,부산광역시,남구,고혈압의료이용률,234605,43314,18.46
2010,부산광역시,북구,고혈압의료이용률,239822,38740,16.15
2010,부산광역시,해운대구,고혈압의료이용률,322850,54775,16.97
2010,부산광역시,사하구,고혈압의료이용률,281942,48724,17.28
2010,부산광역시,금정구,고혈압의료이용률,200013,34751,17.37
2010,부산광역시,강서구,고혈압의료이용률,52147,9703,18.61
2010,부산광역시,연제구,고혈압의료이용률,166911,29086,17.43
2010,부산광역시,수영구,고혈압의료이용률,143479,26540,18.5
2010,부산광역시,사상구,고혈압의료이용률,203033,31453,15.49
2010,부산광역시,기장군,고혈압의료이용률,70339,13752,19.55
2010,대구광역시,중구,고혈압의료이용률,64636,12881,19.93
2010,대구광역시,동구,고혈압의료이용률,255231,46782,18.33
2010,대구광역시,서구,고혈압의료이용률,182371,31073,17.04
2010,대구광역시,남구,고혈압의료이용률,140569,25200,17.93
2010,대구광역시,북구,고혈압의료이용률,333569,49659,14.89
2010,대구광역시,수성구,고혈압의료이용률,328922,51547,15.67
2010,대구광역시,달서구,고혈압의료이용률,446932,64259,14.38
2010,대구광역시,달성군,고혈압의료이용률,131886,20806,15.78
2010,인천광역시,중구,고혈압의료이용률,72236,14838,20.54
2010,인천광역시,동구,고혈압의료이용률,61996,13760,22.19
2010,인천광역시,남구,고혈압의료이용률,334448,62935,18.82
2010,인천광역시,연수구,고혈압의료이용률,200656,31137,15.52
2010,인천광역시,남동구,고혈압의료이용률,355199,57421,16.17
2010,인천광역시,부평구,고혈압의료이용률,428334,70907,16.55
2010,인천광역시,계양구,고혈압의료이용률,253926,36997,14.57
2010,인천광역시,서구,고혈압의료이용률,293300,44418,15.14
2010,인천광역시,강화군,고혈압의료이용률,55001,15514,28.21
2010,인천광역시,옹진군,고혈압의료이용률,13665,3684,26.96
2010,광주광역시,동구,고혈압의료이용률,85898,16700,19.44
2010,광주광역시,서구,고혈압의료이용률,214580,31839,14.84
2010,광주광역시,남구,고혈압의료이용률,159485,27085,16.98
2010,광주광역시,북구,고혈압의료이용률,342866,50761,14.8
2010,광주광역시,광산구,고혈압의료이용률,233199,30057,12.89
2010,대전광역시,동구,고혈압의료이용률,191043,35994,18.84
2010,대전광역시,중구,고혈압의료이용률,200555,36947,18.42
2010,대전광역시,서구,고혈압의료이용률,361019,53114,14.71
2010,대전광역시,유성구,고혈압의료이용률,180948,23626,13.06
2010,대전광역시,대덕구,고혈압의료이용률,154609,25718,16.63
2010,울산광역시,중구,고혈압의료이용률,176286,27496,15.6
2010,울산광역시,남구,고혈압의료이용률,257560,35050,13.61
2010,울산광역시,동구,고혈압의료이용률,133551,19499,14.6
2010,울산광역시,북구,고혈압의료이용률,121066,15040,12.42
2010,울산광역시,울주군,고혈압의료이용률,148731,24361,16.38
2010,경기도,수원시장안구,고혈압의료이용률,212621,33707,15.85
2010,경기도,수원시권선구,고혈압의료이용률,222916,32872,14.75
2010,경기도,수원시팔달구,고혈압의료이용률,171417,28206,16.45
2010,경기도,수원시영통구,고혈압의료이용률,180703,19995,11.07
2010,경기도,성남시수정구,고혈압의료이용률,190686,30707,16.1
2010,경기도,성남시중원구,고혈압의료이용률,203942,32970,16.17
2010,경기도,성남시분당구,고혈압의료이용률,339406,50162,14.78
2010,경기도,의정부시,고혈압의료이용률,321847,58544,18.19
2010,경기도,안양시만안구,고혈압의료이용률,203466,33851,16.64
2010,경기도,안양시동안구,고혈압의료이용률,259561,38046,14.66
2010,경기도,부천시원미구,고혈압의료이용률,339108,50300,14.83
2010,경기도,부천시소사구,고혈압의료이용률,176468,29380,16.65
2010,경기도,부천시오정구,고혈압의료이용률,146873,24413,16.62
2010,경기도,광명시,고혈압의료이용률,237274,39107,16.48
2010,경기도,평택시,고혈압의료이용률,300525,54164,18.02
2010,경기도,동두천시,고혈압의료이용률,70737,14723,20.81
2010,경기도,안산시상록구,고혈압의료이용률,272703,38951,14.28
2010,경기도,안산시단원구,고혈압의료이용률,256629,34176,13.32
2010,경기도,고양시덕양구,고혈압의료이용률,289437,51931,17.94
2010,경기도,고양시일산동구,고혈압의료이용률,195167,30808,15.79
2010,경기도,고양시일산서구,고혈압의료이용률,205539,33490,16.29
2010,경기도,과천시,고혈압의료이용률,52347,7654,14.62
2010,경기도,구리시,고혈압의료이용률,145414,23701,16.3
2010,경기도,남양주시,고혈압의료이용률,384709,67160,17.46
2010,경기도,오산시,고혈압의료이용률,115673,15689,13.56
2010,경기도,시흥시,고혈압의료이용률,296065,41790,14.12
2010,경기도,군포시,고혈압의료이용률,205830,31060,15.09
2010,경기도,의왕시,고혈압의료이용률,105981,17072,16.11
2010,경기도,하남시,고혈압의료이용률,115575,20812,18.01
2010,경기도,용인시처인구,고혈압의료이용률,153261,28072,18.32
2010,경기도,용인시기흥구,고혈압의료이용률,242425,37380,15.42
2010,경기도,용인시수지구,고혈압의료이용률,209416,32978,15.75
2010,경기도,파주시,고혈압의료이용률,242219,46645,19.26
2010,경기도,이천시,고혈압의료이용률,145249,26346,18.14
2010,경기도,안성시,고혈압의료이용률,132339,25120,18.98
2010,경기도,김포시,고혈압의료이용률,174660,31692,18.14
2010,경기도,화성시,고혈압의료이용률,368936,53076,14.39
2010,경기도,광주시,고혈압의료이용률,183693,31276,17.03
2010,경기도,양주시,고혈압의료이용률,136311,25032,18.36
2010,경기도,포천시,고혈압의료이용률,123586,26105,21.12
2010,경기도,여주군,고혈압의료이용률,82762,18286,22.09
2010,경기도,연천군,고혈압의료이용률,33317,9008,27.04
2010,경기도,가평군,고혈압의료이용률,44009,11439,25.99
2010,경기도,양평군,고혈압의료이용률,71392,17413,24.39
2010,강원도,춘천시,고혈압의료이용률,187201,38794,20.72
2010,강원도,원주시,고혈압의료이용률,220938,40867,18.5
2010,강원도,강릉시,고혈압의료이용률,157774,36597,23.2
2010,강원도,동해시,고혈압의료이용률,66716,15787,23.66
2010,강원도,태백시,고혈압의료이용률,37807,7892,20.87
2010,강원도,속초시,고혈압의료이용률,60152,13857,23.04
2010,강원도,삼척시,고혈압의료이용률,53743,13627,25.36
2010,강원도,홍천군,고혈압의료이용률,50373,12395,24.61
2010,강원도,횡성군,고혈압의료이용률,34599,8755,25.3
2010,강원도,영월군,고혈압의료이용률,30990,8702,28.08
2010,강원도,평창군,고혈압의료이용률,33625,8433,25.08
2010,강원도,정선군,고혈압의료이용률,31632,7507,23.73
2010,강원도,철원군,고혈압의료이용률,31092,7895,25.39
2010,강원도,화천군,고혈압의료이용률,14477,4067,28.09
2010,강원도,양구군,고혈압의료이용률,13992,3512,25.1
2010,강원도,인제군,고혈압의료이용률,19604,4360,22.24
2010,강원도,고성군,고혈압의료이용률,22362,6503,29.08
2010,강원도,양양군,고혈압의료이용률,20872,5665,27.14
2010,충청북도,청주시상당구,고혈압의료이용률,175289,28035,15.99
2010,충청북도,청주시흥덕구,고혈압의료이용률,285281,40924,14.35
2010,충청북도,충주시,고혈압의료이용률,153784,33709,21.92
2010,충청북도,제천시,고혈압의료이용률,102976,22195,21.55
2010,충청북도,청원군,고혈압의료이용률,112595,21537,19.13
2010,충청북도,보은군,고혈압의료이용률,28279,7948,28.11
2010,충청북도,옥천군,고혈압의료이용률,43134,10384,24.07
2010,충청북도,영동군,고혈압의료이용률,40148,10349,25.78
2010,충청북도,증평군,고혈압의료이용률,23817,4702,19.74
2010,충청북도,진천군,고혈압의료이용률,49193,9830,19.98
2010,충청북도,괴산군,고혈압의료이용률,30729,8489,27.63
2010,충청북도,음성군,고혈압의료이용률,72521,15103,20.83
2010,충청북도,단양군,고혈압의료이용률,25433,6608,25.98
2010,충청남도,천안시동남구,고혈압의료이용률,176943,28960,16.37
2010,충청남도,천안시서북구,고혈압의료이용률,215376,29367,13.64
2010,충청남도,공주시,고혈압의료이용률,95407,21574,22.61
2010,충청남도,보령시,고혈압의료이용률,82437,19186,23.27
2010,충청남도,아산시,고혈압의료이용률,193417,32656,16.88
2010,충청남도,서산시,고혈압의료이용률,115081,24329,21.14
2010,충청남도,논산시,고혈압의료이용률,96072,24511,25.51
2010,충청남도,계룡시,고혈압의료이용률,19838,3368,16.98
2010,충청남도,금산군,고혈압의료이용률,45565,11679,25.63
2010,충청남도,연기군,고혈압의료이용률,61564,13620,22.12
2010,충청남도,부여군,고혈압의료이용률,60026,16698,27.82
2010,충청남도,서천군,고혈압의료이용률,49056,14318,29.19
2010,충청남도,청양군,고혈압의료이용률,26368,7355,27.89
2010,충청남도,홍성군,고혈압의료이용률,68181,16760,24.58
2010,충청남도,예산군,고혈압의료이용률,69301,17630,25.44
2010,충청남도,태안군,고혈압의료이용률,50922,13202,25.93
2010,충청남도,당진군,고혈압의료이용률,108693,23464,21.59
2010,전라북도,전주시완산구,고혈압의료이용률,250955,41466,16.52
2010,전라북도,전주시덕진구,고혈압의료이용률,203240,33136,16.3
2010,전라북도,군산시,고혈압의료이용률,198551,39228,19.76
2010,전라북도,익산시,고혈압의료이용률,225466,45812,20.32
2010,전라북도,정읍시,고혈압의료이용률,92558,22596,24.41
2010,전라북도,남원시,고혈압의료이용률,65478,14694,22.44
2010,전라북도,김제시,고혈압의료이용률,75959,20721,27.28
2010,전라북도,완주군,고혈압의료이용률,65558,14812,22.59
2010,전라북도,진안군,고혈압의료이용률,22130,5983,27.04
2010,전라북도,무주군,고혈압의료이용률,20755,5523,26.61
2010,전라북도,장수군,고혈압의료이용률,19184,5052,26.33
2010,전라북도,임실군,고혈압의료이용률,25150,6398,25.44
2010,전라북도,순창군,고혈압의료이용률,24394,6169,25.29
2010,전라북도,고창군,고혈압의료이용률,48920,13098,26.77
2010,전라북도,부안군,고혈압의료이용률,48255,13730,28.45
2010,전라남도,목포시,고혈압의료이용률,176607,30300,17.16
2010,전라남도,여수시,고혈압의료이용률,218640,41586,19.02
2010,전라남도,순천시,고혈압의료이용률,191497,31431,16.41
2010,전라남도,나주시,고혈압의료이용률,73858,16973,22.98
2010,전라남도,광양시,고혈압의료이용률,100800,15543,15.42
2010,전라남도,담양군,고혈압의료이용률,38566,9851,25.54
2010,전라남도,곡성군,고혈압의료이용률,25712,6401,24.89
2010,전라남도,구례군,고혈압의료이용률,21710,5716,26.33
2010,전라남도,고흥군,고혈압의료이용률,61520,18745,30.47
2010,전라남도,보성군,고혈압의료이용률,39222,10817,27.58
2010,전라남도,화순군,고혈압의료이용률,53348,11741,22.01
2010,전라남도,장흥군,고혈압의료이용률,33035,9050,27.4
2010,전라남도,강진군,고혈압의료이용률,32099,8844,27.55
2010,전라남도,해남군,고혈압의료이용률,64580,16034,24.83
2010,전라남도,영암군,고혈압의료이용률,48590,10217,21.03
2010,전라남도,무안군,고혈압의료이용률,55289,11502,20.8
2010,전라남도,함평군,고혈압의료이용률,30075,8470,28.16
2010,전라남도,영광군,고혈압의료이용률,44746,11267,25.18
2010,전라남도,장성군,고혈압의료이용률,35541,9635,27.11
2010,전라남도,완도군,고혈압의료이용률,43291,12010,27.74
2010,전라남도,진도군,고혈압의료이용률,27538,8401,30.51
2010,전라남도,신안군,고혈압의료이용률,37206,10346,27.81
2010,경상북도,포항시남구,고혈압의료이용률,190655,32008,16.79
2010,경상북도,포항시북구,고혈압의료이용률,194911,33438,17.16
2010,경상북도,경주시,고혈압의료이용률,206416,40919,19.82
2010,경상북도,김천시,고혈압의료이용률,103745,21909,21.12
2010,경상북도,안동시,고혈압의료이용률,129798,25699,19.8
2010,경상북도,구미시,고혈압의료이용률,286265,34259,11.97
2010,경상북도,영주시,고혈압의료이용률,87095,17744,20.37
2010,경상북도,영천시,고혈압의료이용률,82464,19326,23.44
2010,경상북도,상주시,고혈압의료이용률,84281,20031,23.77
2010,경상북도,문경시,고혈압의료이용률,59645,14381,24.11
2010,경상북도,경산시,고혈압의료이용률,179898,29525,16.41
2010,경상북도,군위군,고혈압의료이용률,21760,5714,26.26
2010,경상북도,의성군,고혈압의료이용률,49845,13911,27.91
2010,경상북도,청송군,고혈압의료이용률,22766,5883,25.84
2010,경상북도,영양군,고혈압의료이용률,15700,4086,26.03
2010,경상북도,영덕군,고혈압의료이용률,34488,9693,28.11
2010,경상북도,청도군,고혈압의료이용률,37174,9976,26.84
2010,경상북도,고령군,고혈압의료이용률,29107,6285,21.59
2010,경상북도,성주군,고혈압의료이용률,38178,8262,21.64
2010,경상북도,칠곡군,고혈압의료이용률,90172,13910,15.43
2010,경상북도,예천군,고혈압의료이용률,38406,9289,24.19
2010,경상북도,봉화군,고혈압의료이용률,28213,7153,25.35
2010,경상북도,울진군,고혈압의료이용률,41701,10659,25.56
2010,경상북도,울릉군,고혈압의료이용률,8394,1925,22.93
2010,경상남도,창원시,고혈압의료이용률,365257,45910,12.57
2010,경상남도,마산시,고혈압의료이용률,315558,54381,17.23
2010,경상남도,진주시,고혈압의료이용률,241387,37587,15.57
2010,경상남도,진해시,고혈압의료이용률,110467,18753,16.98
2010,경상남도,통영시,고혈압의료이용률,106753,19984,18.72
2010,경상남도,사천시,고혈압의료이용률,86091,16404,19.05
2010,경상남도,김해시,고혈압의료이용률,357804,48027,13.42
2010,경상남도,밀양시,고혈압의료이용률,88190,19334,21.92
2010,경상남도,거제시,고혈압의료이용률,166633,24509,14.71
2010,경상남도,양산시,고혈압의료이용률,185921,28499,15.33
2010,경상남도,의령군,고혈압의료이용률,25609,6902,26.95
2010,경상남도,함안군,고혈압의료이용률,53557,11149,20.82
2010,경상남도,창녕군,고혈압의료이용률,50343,12882,25.59
2010,경상남도,고성군,고혈압의료이용률,47139,11023,23.38
2010,경상남도,남해군,고혈압의료이용률,41287,10923,26.46
2010,경상남도,하동군,고혈압의료이용률,41541,9636,23.2
2010,경상남도,산청군,고혈압의료이용률,29069,6820,23.46
2010,경상남도,함양군,고혈압의료이용률,32925,8042,24.43
2010,경상남도,거창군,고혈압의료이용률,48368,10159,21
2010,경상남도,합천군,고혈압의료이용률,42980,10658,24.8
2010,제주특별자치도,제주시,고혈압의료이용률,285196,48832,17.12
2010,제주특별자치도,서귀포시,고혈압의료이용률,112150,22093,19.7
2011,서울특별시,종로구,고혈압의료이용률,138301,24203,17.5
2011,서울특별시,중구,고혈압의료이용률,112332,20506,18.25
2011,서울특별시,용산구,고혈압의료이용률,195315,34706,17.77
2011,서울특별시,성동구,고혈압의료이용률,246051,43132,17.53
2011,서울특별시,광진구,고혈압의료이용률,297287,46760,15.73
2011,서울특별시,동대문구,고혈압의료이용률,294407,55298,18.78
2011,서울특별시,중랑구,고혈압의료이용률,338308,61720,18.24
2011,서울특별시,성북구,고혈압의료이용률,382720,69190,18.08
2011,서울특별시,강북구,고혈압의료이용률,275622,55943,20.3
2011,서울특별시,도봉구,고혈압의료이용률,287155,53857,18.76
2011,서울특별시,노원구,고혈압의료이용률,458434,81820,17.85
2011,서울특별시,은평구,고혈압의료이용률,378178,72683,19.22
2011,서울특별시,서대문구,고혈압의료이용률,256964,47932,18.65
2011,서울특별시,마포구,고혈압의료이용률,312520,52841,16.91
2011,서울특별시,양천구,고혈압의료이용률,375621,59983,15.97
2011,서울특별시,강서구,고혈압의료이용률,448127,75676,16.89
2011,서울특별시,구로구,고혈압의료이용률,338669,58561,17.29
2011,서울특별시,금천구,고혈압의료이용률,197826,35526,17.96
2011,서울특별시,영등포구,고혈압의료이용률,328024,57264,17.46
2011,서울특별시,동작구,고혈압의료이용률,319069,53106,16.64
2011,서울특별시,관악구,고혈압의료이용률,432769,67788,15.66
2011,서울특별시,서초구,고혈압의료이용률,338408,48107,14.22
2011,서울특별시,강남구,고혈압의료이용률,449275,60363,13.44
2011,서울특별시,송파구,고혈압의료이용률,526377,78385,14.89
2011,서울특별시,강동구,고혈압의료이용률,380988,61411,16.12
2011,부산광역시,중구,고혈압의료이용률,41769,9314,22.3
2011,부산광역시,서구,고혈압의료이용률,102565,22322,21.76
2011,부산광역시,동구,고혈압의료이용률,84070,19470,23.16
2011,부산광역시,영도구,고혈압의료이용률,120007,27853,23.21
2011,부산광역시,부산진구,고혈압의료이용률,316893,58754,18.54
2011,부산광역시,동래구,고혈압의료이용률,221234,38427,17.37
2011,부산광역시,남구,고혈압의료이용률,234926,44719,19.04
2011,부산광역시,북구,고혈압의료이용률,239289,39799,16.63
2011,부산광역시,해운대구,고혈압의료이용률,324424,56566,17.44
2011,부산광역시,사하구,고혈압의료이용률,281662,50438,17.91
2011,부산광역시,금정구,고혈압의료이용률,201780,36224,17.95
2011,부산광역시,강서구,고혈압의료이용률,53541,10020,18.71
2011,부산광역시,연제구,고혈압의료이용률,168218,29955,17.81
2011,부산광역시,수영구,고혈압의료이용률,143965,27172,18.87
2011,부산광역시,사상구,고혈압의료이용률,205088,32849,16.02
2011,부산광역시,기장군,고혈압의료이용률,80033,15382,19.22
2011,대구광역시,중구,고혈압의료이용률,63769,13066,20.49
2011,대구광역시,동구,고혈압의료이용률,258702,48811,18.87
2011,대구광역시,서구,고혈압의료이용률,181017,32234,17.81
2011,대구광역시,남구,고혈압의료이용률,138930,25634,18.45
2011,대구광역시,북구,고혈압의료이용률,333710,51267,15.36
2011,대구광역시,수성구,고혈압의료이용률,333364,53202,15.96
2011,대구광역시,달서구,고혈압의료이용률,456069,67619,14.83
2011,대구광역시,달성군,고혈압의료이용률,135070,22102,16.36
2011,인천광역시,중구,고혈압의료이용률,74170,15422,20.79
2011,인천광역시,동구,고혈압의료이용률,62837,14223,22.63
2011,인천광역시,남구,고혈압의료이용률,334556,64574,19.3
2011,인천광역시,연수구,고혈압의료이용률,206893,32567,15.74
2011,인천광역시,남동구,고혈압의료이용률,363987,60110,16.51
2011,인천광역시,부평구,고혈압의료이용률,430963,73393,17.03
2011,인천광역시,계양구,고혈압의료이용률,258174,38732,15
2011,인천광역시,서구,고혈압의료이용률,304017,46700,15.36
2011,인천광역시,강화군,고혈압의료이용률,55091,15879,28.82
2011,인천광역시,옹진군,고혈압의료이용률,14134,3872,27.39
2011,광주광역시,동구,고혈압의료이용률,82763,16533,19.98
2011,광주광역시,서구,고혈압의료이용률,218167,32978,15.12
2011,광주광역시,남구,고혈압의료이용률,161498,27977,17.32
2011,광주광역시,북구,고혈압의료이용률,342346,52116,15.22
2011,광주광역시,광산구,고혈압의료이용률,248621,32277,12.98
2011,대전광역시,동구,고혈압의료이용률,191829,37181,19.38
2011,대전광역시,중구,고혈압의료이용률,201138,38299,19.04
2011,대전광역시,서구,고혈압의료이용률,363211,54525,15.01
2011,대전광역시,유성구,고혈압의료이용률,192855,25403,13.17
2011,대전광역시,대덕구,고혈압의료이용률,154794,26669,17.23
2011,울산광역시,중구,고혈압의료이용률,178564,28786,16.12
2011,울산광역시,남구,고혈압의료이용률,259169,36637,14.14
2011,울산광역시,동구,고혈압의료이용률,131558,20368,15.48
2011,울산광역시,북구,고혈압의료이용률,126482,16054,12.69
2011,울산광역시,울주군,고혈압의료이용률,153754,25850,16.81
2011,경기도,수원시장안구,고혈압의료이용률,215432,34340,15.94
2011,경기도,수원시권선구,고혈압의료이용률,226348,33685,14.88
2011,경기도,수원시팔달구,고혈압의료이용률,168138,28066,16.69
2011,경기도,수원시영통구,고혈압의료이용률,183909,20600,11.2
2011,경기도,성남시수정구,고혈압의료이용률,188648,31328,16.61
2011,경기도,성남시중원구,고혈압의료이용률,201098,33954,16.88
2011,경기도,성남시분당구,고혈압의료이용률,355692,51499,14.48
2011,경기도,의정부시,고혈압의료이용률,320983,60587,18.88
2011,경기도,안양시만안구,고혈압의료이용률,206213,35290,17.11
2011,경기도,안양시동안구,고혈압의료이용률,261588,39249,15
2011,경기도,부천시원미구,고혈압의료이용률,341322,52329,15.33
2011,경기도,부천시소사구,고혈압의료이용률,177508,30568,17.22
2011,경기도,부천시오정구,고혈압의료이용률,149046,25661,17.22
2011,경기도,광명시,고혈압의료이용률,258288,42478,16.45
2011,경기도,평택시,고혈압의료이용률,307451,56393,18.34
2011,경기도,동두천시,고혈압의료이용률,71804,15350,21.38
2011,경기도,안산시상록구,고혈압의료이용률,278016,41186,14.81
2011,경기도,안산시단원구,고혈압의료이용률,263797,36174,13.71
2011,경기도,고양시덕양구,고혈압의료이용률,293362,53982,18.4
2011,경기도,고양시일산동구,고혈압의료이용률,202366,32548,16.08
2011,경기도,고양시일산서구,고혈압의료이용률,206323,34297,16.62
2011,경기도,과천시,고혈압의료이용률,52693,7716,14.64
2011,경기도,구리시,고혈압의료이용률,145886,24504,16.8
2011,경기도,남양주시,고혈압의료이용률,412641,73401,17.79
2011,경기도,오산시,고혈압의료이용률,132671,18170,13.7
2011,경기도,시흥시,고혈압의료이용률,303997,44386,14.6
2011,경기도,군포시,고혈압의료이용률,215674,33288,15.43
2011,경기도,의왕시,고혈압의료이용률,111003,17938,16.16
2011,경기도,하남시,고혈압의료이용률,116611,21682,18.59
